number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
2229,0.04835217446088791,2025-04-26 01:49:35.805384,2025-04-26 01:49:48.001157,0 days 00:00:12.195773,0.00938955111089702,32,32,320.0,,3,0.006928943896695354,0.6,checkpoints/mlp_Vc_trial_2229_best_state.pt,"{'learning_rate': 0.006928943896695354, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2230,0.04888990893959999,2025-04-26 01:49:37.333987,2025-04-26 01:49:51.728278,0 days 00:00:14.394291,0.03722719787468719,112,112,464.0,,3,0.004909008144261229,0.6,checkpoints/mlp_Vc_trial_2230_best_state.pt,"{'learning_rate': 0.004909008144261229, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2231,0.049091801047325134,2025-04-26 01:49:38.188334,2025-04-26 01:49:50.605667,0 days 00:00:12.417333,0.04728994347223614,32,128,384.0,,3,0.0031433533479077527,0.6,checkpoints/mlp_Vc_trial_2231_best_state.pt,"{'learning_rate': 0.0031433533479077527, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2232,0.0621267594397068,2025-04-26 01:49:48.393599,2025-04-26 01:49:59.440761,0 days 00:00:11.047162,0.02621210029443745,112,224,272.0,128.0,4,0.005071710418512887,0.6,checkpoints/mlp_Vc_trial_2232_best_state.pt,"{'learning_rate': 0.005071710418512887, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2233,0.03642396256327629,2025-04-26 01:49:50.911380,2025-04-26 01:50:06.073209,0 days 00:00:15.161829,0.003613656463024973,32,96,336.0,64.0,4,0.005305415952576599,0.6,checkpoints/mlp_Vc_trial_2233_best_state.pt,"{'learning_rate': 0.005305415952576599, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2234,0.06817231327295303,2025-04-26 01:49:52.141514,2025-04-26 01:50:10.251956,0 days 00:00:18.110442,0.0040097295114798134,144,48,224.0,32.0,4,0.0011618635659213605,0.6,checkpoints/mlp_Vc_trial_2234_best_state.pt,"{'learning_rate': 0.0011618635659213605, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2235,0.04766432195901871,2025-04-26 01:49:59.912448,2025-04-26 01:50:11.543620,0 days 00:00:11.631172,0.03765003521629026,32,128,400.0,,3,0.003885477713573496,0.6,checkpoints/mlp_Vc_trial_2235_best_state.pt,"{'learning_rate': 0.003885477713573496, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2236,0.07149476557970047,2025-04-26 01:50:06.471607,2025-04-26 01:50:12.888993,0 days 00:00:06.417386,0.09466023019389488,32,32,352.0,,3,0.009285112896961217,0.6,checkpoints/mlp_Vc_trial_2236_best_state.pt,"{'learning_rate': 0.009285112896961217, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2237,0.11959585547447205,2025-04-26 01:50:10.578023,2025-04-26 01:50:21.428626,0 days 00:00:10.850603,0.12523269399208894,496,128,,,2,0.005817631597702889,0.6,checkpoints/mlp_Vc_trial_2237_best_state.pt,"{'learning_rate': 0.005817631597702889, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2238,0.027575263753533363,2025-04-26 01:50:11.929330,2025-04-26 01:50:22.695557,0 days 00:00:10.766227,0.014276412416451209,32,32,288.0,,3,0.009394951933248515,0.6,checkpoints/mlp_Vc_trial_2238_best_state.pt,"{'learning_rate': 0.009394951933248515, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2239,0.07404885441064835,2025-04-26 01:50:13.327557,2025-04-26 01:50:26.568921,0 days 00:00:13.241364,0.0018824604818725326,96,224,448.0,80.0,4,0.007523671426943387,0.6,checkpoints/mlp_Vc_trial_2239_best_state.pt,"{'learning_rate': 0.007523671426943387, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2240,0.11709404736757278,2025-04-26 01:50:21.796548,2025-04-26 01:50:42.000211,0 days 00:00:20.203663,0.1545363761656885,112,32,,,2,0.0018367114479085022,0.6,checkpoints/mlp_Vc_trial_2240_best_state.pt,"{'learning_rate': 0.0018367114479085022, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2241,0.07346915453672409,2025-04-26 01:50:23.135726,2025-04-26 01:50:30.279689,0 days 00:00:07.143963,0.10151405211188749,112,32,304.0,,3,0.005105628834248382,0.6,checkpoints/mlp_Vc_trial_2241_best_state.pt,"{'learning_rate': 0.005105628834248382, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2242,0.06907951831817627,2025-04-26 01:50:26.921246,2025-04-26 01:50:35.911691,0 days 00:00:08.990445,0.017033159543711145,128,32,304.0,,3,0.005426950889179619,0.6,checkpoints/mlp_Vc_trial_2242_best_state.pt,"{'learning_rate': 0.005426950889179619, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2243,0.06132518872618675,2025-04-26 01:50:30.639863,2025-04-26 01:50:41.323284,0 days 00:00:10.683421,0.0065899786168214505,128,32,320.0,,3,0.007782876695014312,0.6,checkpoints/mlp_Vc_trial_2243_best_state.pt,"{'learning_rate': 0.007782876695014312, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2244,0.08583005517721176,2025-04-26 01:50:36.311791,2025-04-26 01:50:42.768671,0 days 00:00:06.456880,0.0662097148077547,64,32,304.0,,3,0.006996754989383786,0.6,checkpoints/mlp_Vc_trial_2244_best_state.pt,"{'learning_rate': 0.006996754989383786, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2245,0.04515901207923889,2025-04-26 01:50:41.653074,2025-04-26 01:50:51.733840,0 days 00:00:10.080766,0.00790846725904525,32,32,320.0,,3,0.006427882204846386,0.6,checkpoints/mlp_Vc_trial_2245_best_state.pt,"{'learning_rate': 0.006427882204846386, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2246,0.07255052775144577,2025-04-26 01:50:42.412916,2025-04-26 01:50:51.729037,0 days 00:00:09.316121,0.043549209104932124,112,32,336.0,,3,0.004505660737586177,0.6,checkpoints/mlp_Vc_trial_2246_best_state.pt,"{'learning_rate': 0.004505660737586177, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2247,0.03732502460479736,2025-04-26 01:50:43.117613,2025-04-26 01:50:53.454740,0 days 00:00:10.337127,0.02776407629615562,32,112,304.0,,3,0.008135212255213993,0.6,checkpoints/mlp_Vc_trial_2247_best_state.pt,"{'learning_rate': 0.008135212255213993, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2248,0.09251385927200317,2025-04-26 01:50:52.212531,2025-04-26 01:51:13.134118,0 days 00:00:20.921587,0.06204327080948835,208,464,352.0,256.0,4,0.0006821965758305983,0.6,checkpoints/mlp_Vc_trial_2248_best_state.pt,"{'learning_rate': 0.0006821965758305983, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2249,0.050676215440034866,2025-04-26 01:50:52.287151,2025-04-26 01:51:03.806702,0 days 00:00:11.519551,0.0016732614159815505,64,32,352.0,,3,0.00493947145977534,0.6,checkpoints/mlp_Vc_trial_2249_best_state.pt,"{'learning_rate': 0.00493947145977534, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2250,0.06750507652759552,2025-04-26 01:50:53.803766,2025-04-26 01:51:04.440484,0 days 00:00:10.636718,0.06209415852104054,96,80,288.0,,3,0.008916709842543372,0.6,checkpoints/mlp_Vc_trial_2250_best_state.pt,"{'learning_rate': 0.008916709842543372, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2251,0.057897813618183136,2025-04-26 01:51:04.154392,2025-04-26 01:51:12.885979,0 days 00:00:08.731587,0.04627499014265123,32,96,336.0,,3,0.008260733521116233,0.6,checkpoints/mlp_Vc_trial_2251_best_state.pt,"{'learning_rate': 0.008260733521116233, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2252,0.05430858954787254,2025-04-26 01:51:04.863495,2025-04-26 01:51:16.531604,0 days 00:00:11.668109,0.004111472961619885,128,80,384.0,,3,0.008918255582916711,0.6,checkpoints/mlp_Vc_trial_2252_best_state.pt,"{'learning_rate': 0.008918255582916711, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2253,0.06617232412099838,2025-04-26 01:51:13.226079,2025-04-26 01:51:28.548602,0 days 00:00:15.322523,0.00541632398524332,112,112,304.0,,3,0.004043712576597034,0.6,checkpoints/mlp_Vc_trial_2253_best_state.pt,"{'learning_rate': 0.004043712576597034, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2254,0.07760388404130936,2025-04-26 01:51:13.629796,2025-04-26 01:51:25.450121,0 days 00:00:11.820325,0.05406862231992446,32,32,368.0,192.0,4,0.0023323663567343246,0.6,checkpoints/mlp_Vc_trial_2254_best_state.pt,"{'learning_rate': 0.0023323663567343246, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2255,0.15652377903461456,2025-04-26 01:51:17.027423,2025-04-26 01:52:15.045658,0 days 00:00:58.018235,0.17267721918888745,336,112,,,2,0.00013286060868758373,0.6,checkpoints/mlp_Vc_trial_2255_best_state.pt,"{'learning_rate': 0.00013286060868758373, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2256,0.08003408461809158,2025-04-26 01:51:25.820618,2025-04-26 01:51:34.182350,0 days 00:00:08.361732,0.036200334355001786,80,32,288.0,,3,0.006354330633147489,0.6,checkpoints/mlp_Vc_trial_2256_best_state.pt,"{'learning_rate': 0.006354330633147489, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2257,0.05583960935473442,2025-04-26 01:51:28.936789,2025-04-26 01:51:40.418380,0 days 00:00:11.481591,0.012264974780111423,80,80,416.0,,3,0.009589006038263546,0.6,checkpoints/mlp_Vc_trial_2257_best_state.pt,"{'learning_rate': 0.009589006038263546, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2258,0.06474553048610687,2025-04-26 01:51:34.658278,2025-04-26 01:51:43.610384,0 days 00:00:08.952106,0.05009926709996595,32,32,336.0,,3,0.0059963247655307125,0.6,checkpoints/mlp_Vc_trial_2258_best_state.pt,"{'learning_rate': 0.0059963247655307125, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2259,0.042392194271087646,2025-04-26 01:51:41.113002,2025-04-26 01:51:50.074408,0 days 00:00:08.961406,0.0553140005266842,32,32,384.0,,3,0.005053575635735788,0.6,checkpoints/mlp_Vc_trial_2259_best_state.pt,"{'learning_rate': 0.005053575635735788, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2260,0.05915680155158043,2025-04-26 01:51:43.950930,2025-04-26 01:51:53.388893,0 days 00:00:09.437963,0.023038793212501005,128,32,320.0,,3,0.008942912602089445,0.6,checkpoints/mlp_Vc_trial_2260_best_state.pt,"{'learning_rate': 0.008942912602089445, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2261,0.06711582094430923,2025-04-26 01:51:50.498509,2025-04-26 01:52:01.470569,0 days 00:00:10.972060,0.04514426074103204,80,32,352.0,,3,0.009570259596326701,0.6,checkpoints/mlp_Vc_trial_2261_best_state.pt,"{'learning_rate': 0.009570259596326701, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2262,0.05004580691456795,2025-04-26 01:51:53.759522,2025-04-26 01:52:03.951582,0 days 00:00:10.192060,0.03897542313139175,32,80,512.0,,3,0.004615727507116481,0.6,checkpoints/mlp_Vc_trial_2262_best_state.pt,"{'learning_rate': 0.004615727507116481, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2263,0.054958879947662354,2025-04-26 01:52:01.853538,2025-04-26 01:52:18.540968,0 days 00:00:16.687430,0.003059917315126938,96,112,400.0,,3,0.0027276456958446,0.6,checkpoints/mlp_Vc_trial_2263_best_state.pt,"{'learning_rate': 0.0027276456958446, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2264,0.09715349227190018,2025-04-26 01:52:04.299636,2025-04-26 01:52:23.067785,0 days 00:00:18.768149,0.05835589068811742,80,96,,,2,0.0012072381401618108,0.6,checkpoints/mlp_Vc_trial_2264_best_state.pt,"{'learning_rate': 0.0012072381401618108, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2265,0.06792450696229935,2025-04-26 01:52:15.448327,2025-04-26 01:52:23.541953,0 days 00:00:08.093626,0.005883635042966294,64,32,288.0,,3,0.008217576370310037,0.6,checkpoints/mlp_Vc_trial_2265_best_state.pt,"{'learning_rate': 0.008217576370310037, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2266,0.09581996500492096,2025-04-26 01:52:18.937900,2025-04-26 01:52:31.954597,0 days 00:00:13.016697,0.05118794765366559,96,80,,,2,0.005184871769309688,0.6,checkpoints/mlp_Vc_trial_2266_best_state.pt,"{'learning_rate': 0.005184871769309688, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2267,0.048700425773859024,2025-04-26 01:52:23.444103,2025-04-26 01:52:32.206764,0 days 00:00:08.762661,0.0016062831678583876,32,192,432.0,,3,0.0043130397488137335,0.6,checkpoints/mlp_Vc_trial_2267_best_state.pt,"{'learning_rate': 0.0043130397488137335, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2268,0.045200105756521225,2025-04-26 01:52:23.862241,2025-04-26 01:52:34.104391,0 days 00:00:10.242150,0.046503194463669725,32,64,352.0,,3,0.009924982657239505,0.6,checkpoints/mlp_Vc_trial_2268_best_state.pt,"{'learning_rate': 0.009924982657239505, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2269,0.03595568612217903,2025-04-26 01:52:32.302375,2025-04-26 01:52:52.477575,0 days 00:00:20.175200,0.007227322621570336,32,160,304.0,,3,0.0029802120881654713,0.6,checkpoints/mlp_Vc_trial_2269_best_state.pt,"{'learning_rate': 0.0029802120881654713, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2270,0.26561135053634644,2025-04-26 01:52:32.727874,2025-04-26 01:53:23.863752,0 days 00:00:51.135878,0.2988677468646288,224,320,368.0,464.0,4,0.00010452649243792238,0.6,checkpoints/mlp_Vc_trial_2270_best_state.pt,"{'learning_rate': 0.00010452649243792238, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2271,0.07279898226261139,2025-04-26 01:52:35.022229,2025-04-26 01:52:47.648800,0 days 00:00:12.626571,0.06501639272525905,448,32,288.0,,3,0.00851706657155916,0.6,checkpoints/mlp_Vc_trial_2271_best_state.pt,"{'learning_rate': 0.00851706657155916, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2272,0.039251018315553665,2025-04-26 01:52:48.435272,2025-04-26 01:53:11.434629,0 days 00:00:22.999357,0.006988880133914181,32,80,432.0,,3,0.0015607057753007608,0.6,checkpoints/mlp_Vc_trial_2272_best_state.pt,"{'learning_rate': 0.0015607057753007608, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2273,0.12620775401592255,2025-04-26 01:52:52.995496,2025-04-26 01:53:10.114048,0 days 00:00:17.118552,0.00046538425976966336,160,128,384.0,,3,0.0011917323967135319,0.6,checkpoints/mlp_Vc_trial_2273_best_state.pt,"{'learning_rate': 0.0011917323967135319, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2274,0.06048661470413208,2025-04-26 01:53:10.531994,2025-04-26 01:53:21.078052,0 days 00:00:10.546058,0.04266121269793437,32,32,,,2,0.008833599754460528,0.6,checkpoints/mlp_Vc_trial_2274_best_state.pt,"{'learning_rate': 0.008833599754460528, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2275,0.043721336871385574,2025-04-26 01:53:11.917502,2025-04-26 01:53:25.700958,0 days 00:00:13.783456,0.0025118171471880738,48,32,336.0,,3,0.0052424988342668925,0.6,checkpoints/mlp_Vc_trial_2275_best_state.pt,"{'learning_rate': 0.0052424988342668925, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2276,0.07707101106643677,2025-04-26 01:53:21.615601,2025-04-26 01:53:37.539872,0 days 00:00:15.924271,0.0028952495527376195,96,144,,,2,0.004231935675201682,0.6,checkpoints/mlp_Vc_trial_2276_best_state.pt,"{'learning_rate': 0.004231935675201682, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2277,0.07474139332771301,2025-04-26 01:53:24.229729,2025-04-26 01:53:36.438504,0 days 00:00:12.208775,0.09833732541628469,80,112,464.0,,3,0.00611719286023331,0.6,checkpoints/mlp_Vc_trial_2277_best_state.pt,"{'learning_rate': 0.00611719286023331, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2278,0.06698933243751526,2025-04-26 01:53:26.110065,2025-04-26 01:53:41.714631,0 days 00:00:15.604566,0.0045614301367156345,192,192,336.0,,3,0.004712938361731847,0.6,checkpoints/mlp_Vc_trial_2278_best_state.pt,"{'learning_rate': 0.004712938361731847, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2279,0.06171489134430885,2025-04-26 01:53:36.842509,2025-04-26 01:53:47.540680,0 days 00:00:10.698171,0.0056268554354142915,96,64,272.0,,3,0.009919086581335139,0.6,checkpoints/mlp_Vc_trial_2279_best_state.pt,"{'learning_rate': 0.009919086581335139, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2280,0.06314390152692795,2025-04-26 01:53:37.973411,2025-04-26 01:53:52.085625,0 days 00:00:14.112214,0.003386733998696373,32,32,,,2,0.007666279672154435,0.6,checkpoints/mlp_Vc_trial_2280_best_state.pt,"{'learning_rate': 0.007666279672154435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2281,0.1398220658302307,2025-04-26 01:53:42.116729,2025-04-26 01:54:01.344515,0 days 00:00:19.227786,0.12261389123331218,368,432,400.0,,3,0.0003880420019048888,0.6,checkpoints/mlp_Vc_trial_2281_best_state.pt,"{'learning_rate': 0.0003880420019048888, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2282,0.11084786802530289,2025-04-26 01:53:47.964899,2025-04-26 01:54:08.368778,0 days 00:00:20.403879,0.14978271081187558,512,496,352.0,160.0,4,0.0005839707064824981,0.6,checkpoints/mlp_Vc_trial_2282_best_state.pt,"{'learning_rate': 0.0005839707064824981, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2283,0.05034065246582031,2025-04-26 01:53:52.598653,2025-04-26 01:54:05.196568,0 days 00:00:12.597915,0.04591225936815275,32,112,320.0,,3,0.004141730293566002,0.6,checkpoints/mlp_Vc_trial_2283_best_state.pt,"{'learning_rate': 0.004141730293566002, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2284,0.04841640219092369,2025-04-26 01:54:01.746102,2025-04-26 01:54:14.534185,0 days 00:00:12.788083,0.00805451136783367,32,144,384.0,,3,0.008436430780274461,0.6,checkpoints/mlp_Vc_trial_2284_best_state.pt,"{'learning_rate': 0.008436430780274461, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2285,0.0802227258682251,2025-04-26 01:54:05.533248,2025-04-26 01:54:15.377496,0 days 00:00:09.844248,0.0002908502988569796,112,96,288.0,,3,0.00219319772274067,0.6,checkpoints/mlp_Vc_trial_2285_best_state.pt,"{'learning_rate': 0.00219319772274067, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2286,0.0846499353647232,2025-04-26 01:54:08.785438,2025-04-26 01:54:17.330396,0 days 00:00:08.544958,0.13541863982645624,32,112,416.0,,3,0.00936342505787929,0.6,checkpoints/mlp_Vc_trial_2286_best_state.pt,"{'learning_rate': 0.00936342505787929, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2287,0.05017072707414627,2025-04-26 01:54:14.939696,2025-04-26 01:54:24.508265,0 days 00:00:09.568569,0.04983400235354033,32,144,368.0,,3,0.00520819378612054,0.6,checkpoints/mlp_Vc_trial_2287_best_state.pt,"{'learning_rate': 0.00520819378612054, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2288,0.037018440663814545,2025-04-26 01:54:15.718065,2025-04-26 01:54:34.006409,0 days 00:00:18.288344,0.0006691884081023274,32,96,,,2,0.00912926206552391,0.6,checkpoints/mlp_Vc_trial_2288_best_state.pt,"{'learning_rate': 0.00912926206552391, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2289,0.07314005494117737,2025-04-26 01:54:17.739230,2025-04-26 01:54:38.944519,0 days 00:00:21.205289,0.003149427654305887,112,64,480.0,,3,0.00927708087467778,0.6,checkpoints/mlp_Vc_trial_2289_best_state.pt,"{'learning_rate': 0.00927708087467778, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2290,0.1775050014257431,2025-04-26 01:54:24.911525,2025-04-26 01:55:06.208720,0 days 00:00:41.297195,0.10301084829215304,480,160,,,2,0.0001456145857220159,0.6,checkpoints/mlp_Vc_trial_2290_best_state.pt,"{'learning_rate': 0.0001456145857220159, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2291,0.07760627567768097,2025-04-26 01:54:34.488530,2025-04-26 01:54:47.353669,0 days 00:00:12.865139,0.015921802867300716,112,32,,,2,0.008684651836829703,0.6,checkpoints/mlp_Vc_trial_2291_best_state.pt,"{'learning_rate': 0.008684651836829703, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2292,0.08795128017663956,2025-04-26 01:54:39.418401,2025-04-26 01:54:51.323505,0 days 00:00:11.905104,0.03292033850432842,224,112,272.0,176.0,4,0.002597983661274283,0.6,checkpoints/mlp_Vc_trial_2292_best_state.pt,"{'learning_rate': 0.002597983661274283, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2293,0.051767461001873016,2025-04-26 01:54:47.771150,2025-04-26 01:54:55.507918,0 days 00:00:07.736768,0.040560277983046886,96,32,320.0,,3,0.008898346424905864,0.6,checkpoints/mlp_Vc_trial_2293_best_state.pt,"{'learning_rate': 0.008898346424905864, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2294,0.05243775248527527,2025-04-26 01:54:51.759422,2025-04-26 01:55:04.990264,0 days 00:00:13.230842,0.004835243452053557,32,96,416.0,,3,0.008223636530109355,0.6,checkpoints/mlp_Vc_trial_2294_best_state.pt,"{'learning_rate': 0.008223636530109355, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2295,0.04692942649126053,2025-04-26 01:54:55.843074,2025-04-26 01:55:15.974399,0 days 00:00:20.131325,0.0029308104503660165,32,176,,,2,0.005130768047317764,0.6,checkpoints/mlp_Vc_trial_2295_best_state.pt,"{'learning_rate': 0.005130768047317764, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2296,0.04388612508773804,2025-04-26 01:55:05.389385,2025-04-26 01:55:21.933942,0 days 00:00:16.544557,0.054661755497272674,32,160,,,2,0.004290610319673504,0.6,checkpoints/mlp_Vc_trial_2296_best_state.pt,"{'learning_rate': 0.004290610319673504, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2297,0.08866217732429504,2025-04-26 01:55:06.581405,2025-04-26 01:55:19.527186,0 days 00:00:12.945781,0.005845741514921458,144,144,,,2,0.009088559627711658,0.6,checkpoints/mlp_Vc_trial_2297_best_state.pt,"{'learning_rate': 0.009088559627711658, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2298,0.07391947507858276,2025-04-26 01:55:16.340877,2025-04-26 01:55:28.632080,0 days 00:00:12.291203,0.04372387856793019,112,240,368.0,,3,0.003838532169879302,0.6,checkpoints/mlp_Vc_trial_2298_best_state.pt,"{'learning_rate': 0.003838532169879302, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2299,0.05036932975053787,2025-04-26 01:55:19.936400,2025-04-26 01:55:30.715500,0 days 00:00:10.779100,0.00020517831138664594,112,32,336.0,,3,0.007267320972586699,0.6,checkpoints/mlp_Vc_trial_2299_best_state.pt,"{'learning_rate': 0.007267320972586699, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2300,0.039442338049411774,2025-04-26 01:55:22.328356,2025-04-26 01:55:32.839275,0 days 00:00:10.510919,0.0012956330468358308,32,64,272.0,,3,0.009113493903974553,0.6,checkpoints/mlp_Vc_trial_2300_best_state.pt,"{'learning_rate': 0.009113493903974553, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2301,0.09169205278158188,2025-04-26 01:55:28.961252,2025-04-26 01:55:42.550510,0 days 00:00:13.589258,0.24615449683864302,128,160,,,2,0.00589643636355573,0.6,checkpoints/mlp_Vc_trial_2301_best_state.pt,"{'learning_rate': 0.00589643636355573, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2302,0.06274589151144028,2025-04-26 01:55:31.127028,2025-04-26 01:55:44.581009,0 days 00:00:13.453981,0.04189951576543892,112,80,400.0,320.0,4,0.004139070837583418,0.6,checkpoints/mlp_Vc_trial_2302_best_state.pt,"{'learning_rate': 0.004139070837583418, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2303,0.042535584419965744,2025-04-26 01:55:33.227226,2025-04-26 01:55:46.623188,0 days 00:00:13.395962,0.000989324004148866,32,64,336.0,,3,0.0029121492055909242,0.6,checkpoints/mlp_Vc_trial_2303_best_state.pt,"{'learning_rate': 0.0029121492055909242, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2304,0.072441965341568,2025-04-26 01:55:42.935189,2025-04-26 01:55:53.838837,0 days 00:00:10.903648,0.09419603215809756,32,96,448.0,,3,0.004444282515813522,0.6,checkpoints/mlp_Vc_trial_2304_best_state.pt,"{'learning_rate': 0.004444282515813522, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2305,0.043065138161182404,2025-04-26 01:55:44.934901,2025-04-26 01:55:56.619984,0 days 00:00:11.685083,0.007459409994926019,32,32,304.0,,3,0.006622052430226282,0.6,checkpoints/mlp_Vc_trial_2305_best_state.pt,"{'learning_rate': 0.006622052430226282, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2306,0.15601475536823273,2025-04-26 01:55:47.019212,2025-04-26 01:56:23.350009,0 days 00:00:36.330797,0.12116907262934862,288,480,368.0,224.0,4,0.00015680336808421817,0.6,checkpoints/mlp_Vc_trial_2306_best_state.pt,"{'learning_rate': 0.00015680336808421817, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2307,0.04441983997821808,2025-04-26 01:55:54.286309,2025-04-26 01:56:06.233623,0 days 00:00:11.947314,0.003735492595856293,48,32,272.0,,3,0.009879816491550291,0.6,checkpoints/mlp_Vc_trial_2307_best_state.pt,"{'learning_rate': 0.009879816491550291, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2308,0.08702541142702103,2025-04-26 01:55:56.973185,2025-04-26 01:56:10.411761,0 days 00:00:13.438576,0.051342458560906565,80,240,384.0,,3,0.008424275726559433,0.6,checkpoints/mlp_Vc_trial_2308_best_state.pt,"{'learning_rate': 0.008424275726559433, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2309,0.04083241894841194,2025-04-26 01:56:06.609540,2025-04-26 01:56:17.815589,0 days 00:00:11.206049,0.0007344050907263917,32,144,320.0,,3,0.008257632586575414,0.6,checkpoints/mlp_Vc_trial_2309_best_state.pt,"{'learning_rate': 0.008257632586575414, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2310,0.07178567349910736,2025-04-26 01:56:10.822043,2025-04-26 01:56:25.132803,0 days 00:00:14.310760,0.03925528362032617,96,192,368.0,,3,0.004399505827833956,0.6,checkpoints/mlp_Vc_trial_2310_best_state.pt,"{'learning_rate': 0.004399505827833956, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2311,0.06528020650148392,2025-04-26 01:56:18.232061,2025-04-26 01:56:28.515563,0 days 00:00:10.283502,0.04347832414913603,32,112,432.0,,3,0.009990382941874397,0.6,checkpoints/mlp_Vc_trial_2311_best_state.pt,"{'learning_rate': 0.009990382941874397, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2312,0.07027991116046906,2025-04-26 01:56:23.956182,2025-04-26 01:56:32.515068,0 days 00:00:08.558886,0.0018838516634479378,144,32,320.0,160.0,4,0.005193957058595101,0.6,checkpoints/mlp_Vc_trial_2312_best_state.pt,"{'learning_rate': 0.005193957058595101, 'lr_reduce': 0.6}",TPESampler,COMPLETE
