number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
2135,0.0810742899775505,2025-04-26 01:41:37.240002,2025-04-26 01:41:52.114336,0 days 00:00:14.874334,0.08922532368383093,512,48,,,2,0.0084365456131494,0.6,checkpoints/mlp_Omega_trial_2135_best_state.pt,"{'learning_rate': 0.0084365456131494, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2136,0.10037066042423248,2025-04-26 01:41:37.344510,2025-04-26 01:41:48.575150,0 days 00:00:11.230640,0.04718989141401871,432,208,368.0,,3,0.0056898737594529335,0.6,checkpoints/mlp_Omega_trial_2136_best_state.pt,"{'learning_rate': 0.0056898737594529335, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2137,0.09068726748228073,2025-04-26 01:41:42.050956,2025-04-26 01:41:58.194775,0 days 00:00:16.143819,0.062468734230057374,512,80,,,2,0.0020728454628379895,0.6,checkpoints/mlp_Omega_trial_2137_best_state.pt,"{'learning_rate': 0.0020728454628379895, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2138,0.08260130882263184,2025-04-26 01:41:48.975202,2025-04-26 01:42:08.019293,0 days 00:00:19.044091,0.06029626981642187,368,32,,,2,0.004595856285548504,0.6,checkpoints/mlp_Omega_trial_2138_best_state.pt,"{'learning_rate': 0.004595856285548504, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2139,0.0898853987455368,2025-04-26 01:41:52.491867,2025-04-26 01:42:06.288387,0 days 00:00:13.796520,0.08243281832427107,400,32,,,2,0.00911084489668793,0.6,checkpoints/mlp_Omega_trial_2139_best_state.pt,"{'learning_rate': 0.00911084489668793, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2140,0.08892209827899933,2025-04-26 01:41:58.685432,2025-04-26 01:42:07.943149,0 days 00:00:09.257717,0.13548324609492995,512,32,,,2,0.004402285287727659,0.6,checkpoints/mlp_Omega_trial_2140_best_state.pt,"{'learning_rate': 0.004402285287727659, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2141,0.10278591513633728,2025-04-26 01:42:06.633745,2025-04-26 01:42:22.206853,0 days 00:00:15.573108,0.11520865735729396,480,400,160.0,,3,0.008825758025160335,0.6,checkpoints/mlp_Omega_trial_2141_best_state.pt,"{'learning_rate': 0.008825758025160335, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2142,0.08170977979898453,2025-04-26 01:42:08.372177,2025-04-26 01:42:28.871722,0 days 00:00:20.499545,0.008211520585760995,384,48,,,2,0.009872975929086857,0.6,checkpoints/mlp_Omega_trial_2142_best_state.pt,"{'learning_rate': 0.009872975929086857, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2143,0.09354743361473083,2025-04-26 01:42:08.460939,2025-04-26 01:42:27.745621,0 days 00:00:19.284682,0.09760608413988014,512,96,,,2,0.005027330614887442,0.6,checkpoints/mlp_Omega_trial_2143_best_state.pt,"{'learning_rate': 0.005027330614887442, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2144,0.09591016918420792,2025-04-26 01:42:22.553937,2025-04-26 01:42:39.577016,0 days 00:00:17.023079,0.05665478099025426,448,96,,,2,0.003506115738574976,0.6,checkpoints/mlp_Omega_trial_2144_best_state.pt,"{'learning_rate': 0.003506115738574976, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2145,0.08095930516719818,2025-04-26 01:42:28.121647,2025-04-26 01:42:39.090561,0 days 00:00:10.968914,0.15648470868566056,400,96,,,2,0.007316443480310529,0.6,checkpoints/mlp_Omega_trial_2145_best_state.pt,"{'learning_rate': 0.007316443480310529, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2146,0.07768809050321579,2025-04-26 01:42:29.282063,2025-04-26 01:42:48.790138,0 days 00:00:19.508075,0.0016199274140861028,416,80,,,2,0.008631376807091749,0.6,checkpoints/mlp_Omega_trial_2146_best_state.pt,"{'learning_rate': 0.008631376807091749, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2147,0.09056630730628967,2025-04-26 01:42:39.500756,2025-04-26 01:42:54.397871,0 days 00:00:14.897115,0.04826144375952245,496,192,,,2,0.004051161988691817,0.6,checkpoints/mlp_Omega_trial_2147_best_state.pt,"{'learning_rate': 0.004051161988691817, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2148,0.09290386736392975,2025-04-26 01:42:40.118400,2025-04-26 01:42:54.330968,0 days 00:00:14.212568,0.08000741702456945,464,32,,,2,0.0029825203932852735,0.6,checkpoints/mlp_Omega_trial_2148_best_state.pt,"{'learning_rate': 0.0029825203932852735, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2149,0.09800300002098083,2025-04-26 01:42:49.267144,2025-04-26 01:43:22.364959,0 days 00:00:33.097815,0.0002013615251239681,464,128,,,2,0.008961125951140651,0.6,checkpoints/mlp_Omega_trial_2149_best_state.pt,"{'learning_rate': 0.008961125951140651, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2150,0.09309180825948715,2025-04-26 01:42:54.665703,2025-04-26 01:43:23.111156,0 days 00:00:28.445453,0.23170854943947966,384,256,288.0,464.0,4,0.00651334262517423,0.6,checkpoints/mlp_Omega_trial_2150_best_state.pt,"{'learning_rate': 0.00651334262517423, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2151,0.09584646672010422,2025-04-26 01:42:54.729753,2025-04-26 01:43:12.940162,0 days 00:00:18.210409,0.003912205211528141,384,144,,,2,0.009931632462101892,0.6,checkpoints/mlp_Omega_trial_2151_best_state.pt,"{'learning_rate': 0.009931632462101892, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2152,0.09337127208709717,2025-04-26 01:43:13.468649,2025-04-26 01:43:30.059600,0 days 00:00:16.590951,0.0725938202194689,384,32,,,2,0.001987722198904918,0.6,checkpoints/mlp_Omega_trial_2152_best_state.pt,"{'learning_rate': 0.001987722198904918, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2153,0.09039992839097977,2025-04-26 01:43:22.757097,2025-04-26 01:43:32.232304,0 days 00:00:09.475207,0.051751801373733385,464,112,,,2,0.00510362922807708,0.6,checkpoints/mlp_Omega_trial_2153_best_state.pt,"{'learning_rate': 0.00510362922807708, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2154,0.09085451066493988,2025-04-26 01:43:23.489168,2025-04-26 01:43:39.496191,0 days 00:00:16.007023,0.059509305150433664,432,96,,,2,0.009703148027126619,0.6,checkpoints/mlp_Omega_trial_2154_best_state.pt,"{'learning_rate': 0.009703148027126619, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2155,0.08327553421258926,2025-04-26 01:43:30.592913,2025-04-26 01:44:51.084729,0 days 00:01:20.491816,7.448274305422303e-06,256,32,,,2,0.0046664817112939275,0.6,checkpoints/mlp_Omega_trial_2155_best_state.pt,"{'learning_rate': 0.0046664817112939275, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2156,0.08454741537570953,2025-04-26 01:43:32.570627,2025-04-26 01:43:46.248647,0 days 00:00:13.678020,0.022014188429466536,496,96,224.0,,3,0.0039898071228622305,0.6,checkpoints/mlp_Omega_trial_2156_best_state.pt,"{'learning_rate': 0.0039898071228622305, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2157,0.0923556461930275,2025-04-26 01:43:40.061556,2025-04-26 01:43:52.073022,0 days 00:00:12.011466,0.011691205449011713,496,128,,,2,0.0024281222855029078,0.6,checkpoints/mlp_Omega_trial_2157_best_state.pt,"{'learning_rate': 0.0024281222855029078, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2158,0.08230731636285782,2025-04-26 01:43:46.772010,2025-04-26 01:44:02.593389,0 days 00:00:15.821379,0.163055492425487,368,32,,,2,0.0019168040604591846,0.6,checkpoints/mlp_Omega_trial_2158_best_state.pt,"{'learning_rate': 0.0019168040604591846, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2159,0.07718764245510101,2025-04-26 01:43:52.489715,2025-04-26 01:44:03.654637,0 days 00:00:11.164922,0.12363432209234045,368,32,,,2,0.004475205436689053,0.6,checkpoints/mlp_Omega_trial_2159_best_state.pt,"{'learning_rate': 0.004475205436689053, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2160,0.09158185124397278,2025-04-26 01:44:02.953626,2025-04-26 01:44:17.592525,0 days 00:00:14.638899,0.10561686685027286,432,112,,,2,0.0020578631292870074,0.6,checkpoints/mlp_Omega_trial_2160_best_state.pt,"{'learning_rate': 0.0020578631292870074, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2161,0.09714314341545105,2025-04-26 01:44:04.063455,2025-04-26 01:44:16.408218,0 days 00:00:12.344763,0.1792132189617237,416,96,,,2,0.005659982772126898,0.6,checkpoints/mlp_Omega_trial_2161_best_state.pt,"{'learning_rate': 0.005659982772126898, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2162,0.09166473150253296,2025-04-26 01:44:16.762077,2025-04-26 01:44:29.832315,0 days 00:00:13.070238,0.06418233879896207,416,288,160.0,208.0,4,0.005239348222748278,0.6,checkpoints/mlp_Omega_trial_2162_best_state.pt,"{'learning_rate': 0.005239348222748278, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2163,0.08056362718343735,2025-04-26 01:44:17.978346,2025-04-26 01:44:30.621191,0 days 00:00:12.642845,0.16827050090210485,480,160,,,2,0.0017248211101820372,0.6,checkpoints/mlp_Omega_trial_2163_best_state.pt,"{'learning_rate': 0.0017248211101820372, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2164,0.10344859957695007,2025-04-26 01:44:30.216810,2025-04-26 01:44:46.707591,0 days 00:00:16.490781,0.0054376794473058685,432,64,,,2,0.009370670294667595,0.6,checkpoints/mlp_Omega_trial_2164_best_state.pt,"{'learning_rate': 0.009370670294667595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2165,0.08527626097202301,2025-04-26 01:44:31.244992,2025-04-26 01:44:43.453602,0 days 00:00:12.208610,0.049808302961439496,304,192,432.0,,3,0.0024826425276862976,0.6,checkpoints/mlp_Omega_trial_2165_best_state.pt,"{'learning_rate': 0.0024826425276862976, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2166,0.09527779370546341,2025-04-26 01:44:43.907016,2025-04-26 01:44:53.310248,0 days 00:00:09.403232,0.17400290958163664,304,32,256.0,,3,0.007207341717827132,0.6,checkpoints/mlp_Omega_trial_2166_best_state.pt,"{'learning_rate': 0.007207341717827132, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2167,0.12019360065460205,2025-04-26 01:44:47.313009,2025-04-26 01:45:18.049507,0 days 00:00:30.736498,0.10068695674782982,352,368,160.0,512.0,4,0.0004101664724847993,0.6,checkpoints/mlp_Omega_trial_2167_best_state.pt,"{'learning_rate': 0.0004101664724847993, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2168,0.08204665780067444,2025-04-26 01:44:51.453286,2025-04-26 01:45:04.368717,0 days 00:00:12.915431,0.046955910113591855,496,64,,,2,0.009782981276032552,0.6,checkpoints/mlp_Omega_trial_2168_best_state.pt,"{'learning_rate': 0.009782981276032552, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2169,0.09178432077169418,2025-04-26 01:44:53.687310,2025-04-26 01:45:07.262900,0 days 00:00:13.575590,0.28344972441311944,128,480,,,2,0.001984259606975955,0.6,checkpoints/mlp_Omega_trial_2169_best_state.pt,"{'learning_rate': 0.001984259606975955, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2170,0.09866121411323547,2025-04-26 01:45:04.849507,2025-04-26 01:45:18.872533,0 days 00:00:14.023026,0.11751032315913656,432,192,,,2,0.004142617461405652,0.6,checkpoints/mlp_Omega_trial_2170_best_state.pt,"{'learning_rate': 0.004142617461405652, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2171,0.09111958742141724,2025-04-26 01:45:07.667061,2025-04-26 01:45:20.893064,0 days 00:00:13.226003,0.125441334006223,432,96,,,2,0.005067339376913838,0.6,checkpoints/mlp_Omega_trial_2171_best_state.pt,"{'learning_rate': 0.005067339376913838, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2172,0.09307721257209778,2025-04-26 01:45:18.505654,2025-04-26 01:45:30.818551,0 days 00:00:12.312897,6.77403488124062e-05,160,448,224.0,,3,0.0021441168127097595,0.6,checkpoints/mlp_Omega_trial_2172_best_state.pt,"{'learning_rate': 0.0021441168127097595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2173,0.09697490185499191,2025-04-26 01:45:19.225772,2025-04-26 01:45:32.460194,0 days 00:00:13.234422,0.13453187497483693,352,224,144.0,96.0,4,0.0009627570837062495,0.6,checkpoints/mlp_Omega_trial_2173_best_state.pt,"{'learning_rate': 0.0009627570837062495, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2174,0.10116532444953918,2025-04-26 01:45:21.262922,2025-04-26 01:45:30.726439,0 days 00:00:09.463517,0.021289349198197735,288,176,144.0,,3,0.009261971027241264,0.6,checkpoints/mlp_Omega_trial_2174_best_state.pt,"{'learning_rate': 0.009261971027241264, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2175,0.09355929493904114,2025-04-26 01:45:31.042092,2025-04-26 01:45:47.892142,0 days 00:00:16.850050,0.06919796317600288,512,128,128.0,,3,0.0017325110589785924,0.6,checkpoints/mlp_Omega_trial_2175_best_state.pt,"{'learning_rate': 0.0017325110589785924, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2176,0.09551707655191422,2025-04-26 01:45:31.133622,2025-04-26 01:45:45.735919,0 days 00:00:14.602297,0.14269769177119745,272,336,144.0,400.0,4,0.006505543048784143,0.6,checkpoints/mlp_Omega_trial_2176_best_state.pt,"{'learning_rate': 0.006505543048784143, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2177,0.1169959008693695,2025-04-26 01:45:32.919681,2025-04-26 01:46:10.179821,0 days 00:00:37.260140,0.01677996726373962,128,304,208.0,,3,0.00011350475537478234,0.6,checkpoints/mlp_Omega_trial_2177_best_state.pt,"{'learning_rate': 0.00011350475537478234, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2178,0.11596809327602386,2025-04-26 01:45:46.060816,2025-04-26 01:45:59.971266,0 days 00:00:13.910450,0.11447295720181037,384,368,336.0,,3,0.009515285840418462,0.6,checkpoints/mlp_Omega_trial_2178_best_state.pt,"{'learning_rate': 0.009515285840418462, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2179,0.10798343271017075,2025-04-26 01:45:48.362472,2025-04-26 01:45:58.628427,0 days 00:00:10.265955,0.0155741646051603,432,96,512.0,,3,0.00673797273003987,0.6,checkpoints/mlp_Omega_trial_2179_best_state.pt,"{'learning_rate': 0.00673797273003987, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2180,0.08397453278303146,2025-04-26 01:45:58.985354,2025-04-26 01:46:11.986740,0 days 00:00:13.001386,0.11491313647928045,400,32,,,2,0.005250057674011872,0.6,checkpoints/mlp_Omega_trial_2180_best_state.pt,"{'learning_rate': 0.005250057674011872, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2181,0.11184363812208176,2025-04-26 01:46:00.361580,2025-04-26 01:46:08.116326,0 days 00:00:07.754746,0.017073641840199154,416,192,144.0,,3,0.008251959341910977,0.6,checkpoints/mlp_Omega_trial_2181_best_state.pt,"{'learning_rate': 0.008251959341910977, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2182,0.1421377807855606,2025-04-26 01:46:08.529443,2025-04-26 01:46:43.716644,0 days 00:00:35.187201,0.2890634051142489,320,304,,,2,0.0002507300935745014,0.6,checkpoints/mlp_Omega_trial_2182_best_state.pt,"{'learning_rate': 0.0002507300935745014, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2183,0.10207311064004898,2025-04-26 01:46:10.582631,2025-04-26 01:46:25.976452,0 days 00:00:15.393821,0.03269677153669011,304,224,,,2,0.007063023069318209,0.6,checkpoints/mlp_Omega_trial_2183_best_state.pt,"{'learning_rate': 0.007063023069318209, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2184,0.08983992040157318,2025-04-26 01:46:12.488040,2025-04-26 01:46:22.889509,0 days 00:00:10.401469,0.05667260740040845,368,48,,,2,0.00993506299777765,0.6,checkpoints/mlp_Omega_trial_2184_best_state.pt,"{'learning_rate': 0.00993506299777765, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2185,0.08204726874828339,2025-04-26 01:46:23.226033,2025-04-26 01:46:38.083845,0 days 00:00:14.857812,0.0034095262336452654,464,32,,,2,0.004804171995980347,0.6,checkpoints/mlp_Omega_trial_2185_best_state.pt,"{'learning_rate': 0.004804171995980347, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2186,0.11809457838535309,2025-04-26 01:46:26.392990,2025-04-26 01:46:54.547029,0 days 00:00:28.154039,0.10564264087838993,368,512,,,2,0.0002279670481576575,0.6,checkpoints/mlp_Omega_trial_2186_best_state.pt,"{'learning_rate': 0.0002279670481576575, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2187,0.08838846534490585,2025-04-26 01:46:38.476408,2025-04-26 01:46:51.955105,0 days 00:00:13.478697,0.03870512080155811,416,32,,,2,0.008952477716058817,0.6,checkpoints/mlp_Omega_trial_2187_best_state.pt,"{'learning_rate': 0.008952477716058817, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2188,0.1039973571896553,2025-04-26 01:46:44.134943,2025-04-26 01:46:53.385262,0 days 00:00:09.250319,0.008841126677459312,304,112,,,2,0.006071805920189081,0.6,checkpoints/mlp_Omega_trial_2188_best_state.pt,"{'learning_rate': 0.006071805920189081, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2189,0.10990437120199203,2025-04-26 01:46:52.256300,2025-04-26 01:47:03.666353,0 days 00:00:11.410053,0.09715945590180242,320,112,,,2,0.0065807249496306845,0.6,checkpoints/mlp_Omega_trial_2189_best_state.pt,"{'learning_rate': 0.0065807249496306845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2190,0.08258572220802307,2025-04-26 01:46:53.810168,2025-04-26 01:47:04.764568,0 days 00:00:10.954400,0.10196855305068805,320,32,,,2,0.00925056077616212,0.6,checkpoints/mlp_Omega_trial_2190_best_state.pt,"{'learning_rate': 0.00925056077616212, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2191,0.0888003334403038,2025-04-26 01:46:54.983167,2025-04-26 01:47:06.882338,0 days 00:00:11.899171,0.11878651955123612,464,96,,,2,0.00412138737174996,0.6,checkpoints/mlp_Omega_trial_2191_best_state.pt,"{'learning_rate': 0.00412138737174996, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2192,0.09531998634338379,2025-04-26 01:47:04.058764,2025-04-26 01:47:14.382935,0 days 00:00:10.324171,0.011134546422066327,336,128,,,2,0.0018085091619746525,0.6,checkpoints/mlp_Omega_trial_2192_best_state.pt,"{'learning_rate': 0.0018085091619746525, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2193,0.09177663922309875,2025-04-26 01:47:05.121770,2025-04-26 01:47:16.393930,0 days 00:00:11.272160,0.16858977219806934,400,320,256.0,288.0,4,0.008644290402146202,0.6,checkpoints/mlp_Omega_trial_2193_best_state.pt,"{'learning_rate': 0.008644290402146202, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2194,0.07836899161338806,2025-04-26 01:47:07.335065,2025-04-26 01:47:23.100442,0 days 00:00:15.765377,0.07315215943521015,480,32,,,2,0.005208930116859899,0.6,checkpoints/mlp_Omega_trial_2194_best_state.pt,"{'learning_rate': 0.005208930116859899, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2195,0.09862878918647766,2025-04-26 01:47:14.754624,2025-04-26 01:47:35.382442,0 days 00:00:20.627818,0.29826298059112766,480,448,,,2,0.007326354775553595,0.6,checkpoints/mlp_Omega_trial_2195_best_state.pt,"{'learning_rate': 0.007326354775553595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2196,0.09822537004947662,2025-04-26 01:47:16.818321,2025-04-26 01:47:27.170789,0 days 00:00:10.352468,0.011283035950018285,336,112,128.0,,3,0.006905829318684219,0.6,checkpoints/mlp_Omega_trial_2196_best_state.pt,"{'learning_rate': 0.006905829318684219, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2197,0.10186021029949188,2025-04-26 01:47:23.440732,2025-04-26 01:47:35.601466,0 days 00:00:12.160734,0.1414476043447661,256,176,192.0,448.0,4,0.003993193477706496,0.6,checkpoints/mlp_Omega_trial_2197_best_state.pt,"{'learning_rate': 0.003993193477706496, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2198,0.08635128289461136,2025-04-26 01:47:27.684678,2025-04-26 01:47:43.124491,0 days 00:00:15.439813,0.0018990859726827948,400,112,,,2,0.004873635295464614,0.6,checkpoints/mlp_Omega_trial_2198_best_state.pt,"{'learning_rate': 0.004873635295464614, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2199,0.09604895114898682,2025-04-26 01:47:35.716441,2025-04-26 01:47:57.034231,0 days 00:00:21.317790,0.15677198596735842,208,32,400.0,,3,0.0019383276526379273,0.6,checkpoints/mlp_Omega_trial_2199_best_state.pt,"{'learning_rate': 0.0019383276526379273, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2200,0.10476382821798325,2025-04-26 01:47:36.061819,2025-04-26 01:47:54.937887,0 days 00:00:18.876068,0.11296855445454687,272,352,,,2,0.001194089097389035,0.6,checkpoints/mlp_Omega_trial_2200_best_state.pt,"{'learning_rate': 0.001194089097389035, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2201,0.0958484336733818,2025-04-26 01:47:43.813065,2025-04-26 01:47:56.613494,0 days 00:00:12.800429,0.06402456697348632,224,32,,,2,0.005186260346868662,0.6,checkpoints/mlp_Omega_trial_2201_best_state.pt,"{'learning_rate': 0.005186260346868662, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2202,0.09401404112577438,2025-04-26 01:47:55.268394,2025-04-26 01:48:06.046608,0 days 00:00:10.778214,0.10719509749548986,512,448,128.0,144.0,4,0.003956075799570095,0.6,checkpoints/mlp_Omega_trial_2202_best_state.pt,"{'learning_rate': 0.003956075799570095, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2203,0.07839566469192505,2025-04-26 01:47:57.046138,2025-04-26 01:48:10.352912,0 days 00:00:13.306774,0.004651105369191957,480,32,,,2,0.009775004872867862,0.6,checkpoints/mlp_Omega_trial_2203_best_state.pt,"{'learning_rate': 0.009775004872867862, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2204,0.08079657703638077,2025-04-26 01:47:57.419620,2025-04-26 01:48:09.230415,0 days 00:00:11.810795,0.0026716882644777958,416,32,128.0,,3,0.005613968316527279,0.6,checkpoints/mlp_Omega_trial_2204_best_state.pt,"{'learning_rate': 0.005613968316527279, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2205,0.10597024857997894,2025-04-26 01:48:06.406884,2025-04-26 01:48:17.869064,0 days 00:00:11.462180,0.030399422125777772,368,384,208.0,,3,0.0088607808191625,0.6,checkpoints/mlp_Omega_trial_2205_best_state.pt,"{'learning_rate': 0.0088607808191625, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2206,0.13545642793178558,2025-04-26 01:48:09.690660,2025-04-26 01:48:59.957773,0 days 00:00:50.267113,0.12544056290785802,32,224,,,2,0.00039239512835867945,0.6,checkpoints/mlp_Omega_trial_2206_best_state.pt,"{'learning_rate': 0.00039239512835867945, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2207,0.18915298581123352,2025-04-26 01:48:10.862223,2025-04-26 01:48:27.953088,0 days 00:00:17.090865,0.1931045837736165,96,80,128.0,80.0,4,0.0004937891552485403,0.6,checkpoints/mlp_Omega_trial_2207_best_state.pt,"{'learning_rate': 0.0004937891552485403, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2208,0.0822039544582367,2025-04-26 01:48:18.247222,2025-04-26 01:48:28.667501,0 days 00:00:10.420279,0.10139544450333755,464,32,,,2,0.0060531228346566565,0.6,checkpoints/mlp_Omega_trial_2208_best_state.pt,"{'learning_rate': 0.0060531228346566565, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2209,0.11209152638912201,2025-04-26 01:48:28.264863,2025-04-26 01:48:59.019765,0 days 00:00:30.754902,0.12006929802181188,272,32,,,2,0.0015412929661835027,0.6,checkpoints/mlp_Omega_trial_2209_best_state.pt,"{'learning_rate': 0.0015412929661835027, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2210,0.09708315134048462,2025-04-26 01:48:29.068047,2025-04-26 01:48:43.068858,0 days 00:00:14.000811,0.044333125999872346,416,96,,,2,0.004625354963027773,0.6,checkpoints/mlp_Omega_trial_2210_best_state.pt,"{'learning_rate': 0.004625354963027773, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2211,0.08638361841440201,2025-04-26 01:48:43.462043,2025-04-26 01:48:55.206277,0 days 00:00:11.744234,0.08365909821578091,336,32,,,2,0.0041341609210325285,0.6,checkpoints/mlp_Omega_trial_2211_best_state.pt,"{'learning_rate': 0.0041341609210325285, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2212,0.08404134213924408,2025-04-26 01:48:55.604085,2025-04-26 01:49:05.198797,0 days 00:00:09.594712,0.08946733482765358,464,96,,,2,0.0051713217338144385,0.6,checkpoints/mlp_Omega_trial_2212_best_state.pt,"{'learning_rate': 0.0051713217338144385, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2213,0.10291804373264313,2025-04-26 01:48:59.418368,2025-04-26 01:49:07.974269,0 days 00:00:08.555901,0.012502562930138468,416,48,288.0,,3,0.0098280224780493,0.6,checkpoints/mlp_Omega_trial_2213_best_state.pt,"{'learning_rate': 0.0098280224780493, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2214,0.1042671725153923,2025-04-26 01:49:00.319176,2025-04-26 01:49:25.153342,0 days 00:00:24.834166,0.062268044888659446,128,176,,,2,0.0007461942110187255,0.6,checkpoints/mlp_Omega_trial_2214_best_state.pt,"{'learning_rate': 0.0007461942110187255, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2215,0.09898468106985092,2025-04-26 01:49:05.555652,2025-04-26 01:49:20.537661,0 days 00:00:14.982009,0.21762221000969834,448,208,,,2,0.006267583583594541,0.6,checkpoints/mlp_Omega_trial_2215_best_state.pt,"{'learning_rate': 0.006267583583594541, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2216,0.09679802507162094,2025-04-26 01:49:08.392145,2025-04-26 01:49:16.616277,0 days 00:00:08.224132,0.1285579499646199,336,32,,,2,0.0064642903789311175,0.6,checkpoints/mlp_Omega_trial_2216_best_state.pt,"{'learning_rate': 0.0064642903789311175, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2217,0.09970004111528397,2025-04-26 01:49:17.010599,2025-04-26 01:49:31.252116,0 days 00:00:14.241517,0.09539827752614848,512,224,,,2,0.00869907077502643,0.6,checkpoints/mlp_Omega_trial_2217_best_state.pt,"{'learning_rate': 0.00869907077502643, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2218,0.08737834542989731,2025-04-26 01:49:20.884203,2025-04-26 01:49:36.193680,0 days 00:00:15.309477,0.05319647168964695,336,112,,,2,0.0023647881926693605,0.6,checkpoints/mlp_Omega_trial_2218_best_state.pt,"{'learning_rate': 0.0023647881926693605, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2219,0.09514433890581131,2025-04-26 01:49:25.508717,2025-04-26 01:49:39.371925,0 days 00:00:13.863208,0.0791465086552461,384,144,,,2,0.008214188537661852,0.6,checkpoints/mlp_Omega_trial_2219_best_state.pt,"{'learning_rate': 0.008214188537661852, 'lr_reduce': 0.6}",TPESampler,COMPLETE
